2022-10-23 21:42:13, Epoch: [1 / 90], step: [1100 / 3326], loss_dice: 0.9968041, loss_ce: 0.1399398, loss: 1.1367439, lr: 0.0009997643
2022-10-23 21:42:17, Epoch: [1 / 90], step: [1150 / 3326], loss_dice: 0.2899316, loss_ce: 0.25343025, loss: 0.54336184, lr: 0.0009997562
2022-10-23 21:42:21, Epoch: [1 / 90], step: [1200 / 3326], loss_dice: 0.9824453, loss_ce: 0.53729016, loss: 1.5197355, lr: 0.0009997479
2022-10-23 21:42:25, Epoch: [1 / 90], step: [1250 / 3326], loss_dice: 0.27075344, loss_ce: 0.19271493, loss: 0.46346837, lr: 0.0009997395
2022-10-23 21:42:28, Epoch: [1 / 90], step: [1300 / 3326], loss_dice: 1.0, loss_ce: 0.22286046, loss: 1.2228605, lr: 0.0009997309
2022-10-23 21:42:32, Epoch: [1 / 90], step: [1350 / 3326], loss_dice: 0.81050223, loss_ce: 0.13166866, loss: 0.94217086, lr: 0.0009997223
2022-10-23 21:42:36, Epoch: [1 / 90], step: [1400 / 3326], loss_dice: 0.8866493, loss_ce: 0.12874694, loss: 1.0153962, lr: 0.0009997134
2022-10-23 21:42:40, Epoch: [1 / 90], step: [1450 / 3326], loss_dice: 0.3600188, loss_ce: 0.21634136, loss: 0.57636017, lr: 0.0009997045
2022-10-23 21:42:43, Epoch: [1 / 90], step: [1500 / 3326], loss_dice: 1.0, loss_ce: 0.18345527, loss: 1.1834552, lr: 0.0009996954
2022-10-23 21:42:47, Epoch: [1 / 90], step: [1550 / 3326], loss_dice: 0.73352647, loss_ce: 0.23863867, loss: 0.9721651, lr: 0.0009996862
2022-10-23 21:42:51, Epoch: [1 / 90], step: [1600 / 3326], loss_dice: 0.5268565, loss_ce: 0.15918863, loss: 0.6860451, lr: 0.0009996769
2022-10-23 21:42:55, Epoch: [1 / 90], step: [1650 / 3326], loss_dice: 0.83733094, loss_ce: 0.23707804, loss: 1.074409, lr: 0.0009996673
2022-10-23 21:42:58, Epoch: [1 / 90], step: [1700 / 3326], loss_dice: 0.5080254, loss_ce: 0.0800048, loss: 0.5880302, lr: 0.0009996577
2022-10-23 21:43:02, Epoch: [1 / 90], step: [1750 / 3326], loss_dice: 0.071127295, loss_ce: 0.11038558, loss: 0.18151288, lr: 0.0009996479
2022-10-23 21:43:06, Epoch: [1 / 90], step: [1800 / 3326], loss_dice: 0.4704417, loss_ce: 0.22031555, loss: 0.6907573, lr: 0.000999638
2022-10-23 21:43:09, Epoch: [1 / 90], step: [1850 / 3326], loss_dice: 1.0, loss_ce: 0.1029176, loss: 1.1029176, lr: 0.000999628
2022-10-23 21:43:13, Epoch: [1 / 90], step: [1900 / 3326], loss_dice: 1.0, loss_ce: 0.11414708, loss: 1.1141471, lr: 0.0009996177
2022-10-23 21:43:17, Epoch: [1 / 90], step: [1950 / 3326], loss_dice: 0.83005637, loss_ce: 0.2969424, loss: 1.1269988, lr: 0.0009996074
2022-10-23 21:43:20, Epoch: [1 / 90], step: [2000 / 3326], loss_dice: 0.5095439, loss_ce: 0.29512656, loss: 0.80467045, lr: 0.000999597
2022-10-23 21:43:24, Epoch: [1 / 90], step: [2050 / 3326], loss_dice: 0.23156422, loss_ce: 0.13703969, loss: 0.36860391, lr: 0.0009995863
2022-10-23 21:43:28, Epoch: [1 / 90], step: [2100 / 3326], loss_dice: 0.8942045, loss_ce: 0.3459033, loss: 1.2401078, lr: 0.0009995756
2022-10-23 21:43:32, Epoch: [1 / 90], step: [2150 / 3326], loss_dice: 0.47406036, loss_ce: 0.15005696, loss: 0.6241173, lr: 0.0009995648
2022-10-23 21:43:35, Epoch: [1 / 90], step: [2200 / 3326], loss_dice: 0.4303161, loss_ce: 0.29173976, loss: 0.72205585, lr: 0.0009995537
2022-10-23 21:43:39, Epoch: [1 / 90], step: [2250 / 3326], loss_dice: 1.0, loss_ce: 0.08204191, loss: 1.0820419, lr: 0.0009995425
